Row,ClientId,Surname,ClientSatisfactionScore,ClientCountry,ClientGender,ClientAge,Years,Balance,AveragePurchases,PaymentMethods,IsActiveMember,AverageMonthlyExpense,Exited
275,8E2884CFBA26FDA4,Forbes,0.395,Germany,Female,34,5,106.01159,1,1,1,173.7657,1
276,DE8BCACA82AC3CA6,Murphy,0.703,Spain,Male,36,7,135.09547,1,1,0,1438.5966,0
277,F71C5410AB70EEA5,Holden,0.614,France,Female,38,4,72.594,1,1,1,760.4248,0
278,7688B2391EE0059C,Nash,0.559,France,Female,29,3,79.71536,1,1,0,822.5228,0
279,C13D764CC2AE3112,Wright,0.621,Spain,Female,59,2,0,2,1,1,1713.6418,0
280,257984CA643B150B,Daigle,0.763,France,Female,38,0,152.5822,2,0,0,318.9282,0
281,B9960CF3D5D8730E,Burns,0.601,Germany,Male,35,8,71.55383,1,1,0,1773.8445,0
282,924E195AB8DD3090,Parkin,0.634,Spain,Male,63,10,0,2,1,0,307.7286,1
283,CFC5EAC21E02227D,Michelides,0.617,Spain,Male,38,7,0,1,1,1,272.3928,0
284,15A486BAB54EE621,O'Donnell,0.619,France,Female,40,10,0,1,1,1,1470.9384,1
285,C49849423F32C7E9,McKay,0.687,France,Male,48,4,0,2,1,1,1708.9385,0
286,711761B4DDF2545D,Mosman,0.669,France,Male,46,3,0,2,0,1,84.8775,0
287,87CCC1323938F770,Onwumelu,0.715,France,Female,41,8,56.21485,2,0,0,929.8261,1
288,D5E6DC9845E560A4,Tsou,0.679,France,Female,24,6,114.94876,2,0,1,1357.6825,0
289,B908B1B875FF6715,K?,0.769,Germany,Male,60,9,148.84639,1,1,0,1928.3167,1
290,3FDA0247DF505B71,Robinson,0.574,France,Male,34,1,112.57239,1,0,0,1656.266,0
291,7F700521516D94F5,Gallo,0.689,Spain,Female,31,3,139.79963,1,0,1,1206.6357,0
292,7F7F6B458C6E8763,Forbes,0.729,France,Female,32,9,0,2,0,0,1508.0344,0
293,A98C246646DD9EC2,Maslova,0.85,Spain,Male,38,1,146.34398,1,0,1,1039.0211,0
294,CE9FE7E1B7CA3CEA,Marcelo,0.833,France,Female,39,3,0,2,1,0,17.1089,0
295,C87B3B3E9526C57A,Algarin,0.705,France,Female,35,5,0,1,1,0,1339.9111,1
296,FE3551419F093883,Artemyeva,0.63,Spain,Male,26,7,0,2,1,1,66.5664,0
297,2844D7C06176CD41,Carvosso,0.688,Germany,Female,40,8,150.67971,2,0,1,1962.2638,0
298,4BEA93F82A301006,Holmwood,0.537,Germany,Female,47,6,103.16335,1,1,0,162.5964,1
299,8B46C311FFEC4F78,Trejo,0.693,France,Male,43,6,128.76032,1,1,0,363.4279,0
300,B72CBC56330A0DD3,Thornton,0.641,Germany,Female,40,2,110.08669,1,1,0,1597.7314,0
301,84DD54B258FEAA8B,McKenzie,0.724,France,Male,29,4,0,1,1,0,89.8275,0
302,8BD4C4313145931F,Downie,0.66,France,Female,38,5,110.57078,2,1,0,1959.0659,0
303,30F0C5B2C77EB4BA,Kharlamova,0.74,Spain,Male,43,9,0,1,1,0,1992.9068,1
304,5421D6EB4A7E49FC,Landseer,0.579,Germany,Male,41,0,141.74968,1,0,1,92.0153,0
305,76603A3B71A419B6,Scott,0.59,Spain,Female,29,2,166.93076,2,1,0,1224.8773,0
306,B45295ABC8AB764B,Onuoha,0.649,France,Male,41,0,0,2,0,1,1305.6702,0
307,69C75614B46B8CF5,Golubova,0.506,France,Female,32,3,0,1,1,1,808.2302,0
308,C7E2DA82050965AF,Russell,0.643,Germany,Male,59,3,170.33137,1,1,1,321.7179,0
309,E737DB1392CC6623,Laura,0.681,France,Male,43,3,66.33868,1,1,1,187.725,1
310,86E424F5C1D7A221,Benson,0.75,France,Male,22,5,0,2,0,1,1051.2565,0
311,F291674D906111C4,Ch'ang,0.824,Germany,Male,77,3,27.51715,2,0,1,27.4641,0
312,D6959A2BE123EC7A,Udinese,0.648,Germany,Female,37,7,138.50351,2,1,0,572.1585,0
313,65FEBDE1366EDD31,Napolitani,0.678,Spain,Female,49,8,0,2,0,1,980.9069,0
314,C06A095650A33266,Millar,0.542,Spain,Female,26,2,0,2,1,1,548.6954,0
315,D16DF4204A9C234A,Johnstone,0.622,Spain,Female,47,6,142.31903,1,0,0,1001.8305,0
316,76C421ECB50C947B,Page,0.435,France,Male,36,4,0,1,1,1,1970.152,0
317,5557AF5EF204D4DC,Esomchi,0.553,France,Female,31,4,0,2,1,1,890.874,0
318,9D8D4DF5C80A557A,Hs?,0.516,France,Male,35,10,104.08859,2,0,0,1196.66,0
319,B9A826E7B84887C8,Okwuadigbo,0.598,Spain,Female,64,1,62.97993,1,1,1,1522.7357,0
320,25D15AFE67468DA3,Gunter,0.718,Spain,Male,32,8,0,2,1,1,413.9933,0
321,240F6E5AD7A17C78,Yuan,0.623,France,Female,57,7,71.48179,2,1,1,844.2134,0
322,5FC60C6C6624DCF5,Chung,0.648,Germany,Male,31,7,125.68151,1,0,1,1299.8093,0
323,206827BC7291C87D,Goddard,0.576,France,Male,32,7,0,2,1,0,46.6091,0
324,7BE1A4D34FD9646B,Boucaut,0.57,France,Male,30,2,131.40656,1,1,1,479.5245,0
325,0A2B59040D62DD61,Hurst,0.639,France,Female,35,1,103.01512,2,1,1,1390.9412,0
326,6EFAF5814E47E9FB,Palmer,0.529,France,Female,31,7,0,2,1,1,1756.9787,0
327,3A255FC7E11D5154,Iweobiegbunam,0.574,Spain,Male,52,7,115.53252,1,1,0,1962.5767,0
328,7335A6ED2C4441DC,Chung,0.76,Germany,Female,49,9,91.50299,1,1,0,1172.329,1
329,E55AB9683DDB4643,Marsden,0.497,Spain,Male,37,8,128.65011,2,1,1,1636.4153,0
330,3DB9C444CF22213F,Han,0.612,Germany,Female,58,1,149.64153,1,1,1,1151.6128,0
331,ABA9A2A5386903BD,Palermo,0.772,France,Male,47,9,152.34701,1,0,1,176.7178,0
332,9250C5D47068D8E6,Bellucci,0.607,France,Male,45,7,123.8596,1,0,1,1130.5157,0
333,A95F884C3672B78F,Tao,0.63,Germany,Male,29,6,131.35439,1,0,1,93.2431,1
334,2EAA3B127AC344CD,Thomson,0.604,Spain,Female,35,7,147.28552,1,1,1,578.0705,0
335,589CBD747EF0C0E7,Begum,0.688,France,Female,54,9,0,1,1,0,1912.1263,1
336,E8B249C258FC57AB,Rosas,0.476,Spain,Female,69,1,105.30373,1,0,1,1342.6034,0
337,9BF1E774B553A9E4,Curtis,0.604,France,Female,71,2,0,2,1,1,495.0682,0
338,7AC792401FAB97A0,Ignatyev,0.597,France,Female,41,4,145.80953,2,1,1,523.1926,0
339,499076A31BDF4F93,Gonzalez,0.543,Germany,Male,30,6,73.48105,1,1,1,1766.9265,0
340,84563D07CD4BAD36,Curnow,0.801,France,Male,38,5,0,2,1,0,662.5627,0
341,DDBAB1016AF4C541,Aksenov,0.714,France,Male,37,9,148.46693,2,0,1,1512.8096,0
342,CA48B685B15FE6B0,Long,0.619,Spain,Female,31,3,141.75182,1,0,1,615.3186,0
343,B9AD62B255E59465,Ijendu,0.572,France,Male,37,1,133.04366,1,0,0,1112.4309,0
344,A1F86E36FD65DDF3,Golubev,0.679,Germany,Male,38,7,110.55537,2,1,0,465.2268,0
345,DFFEEC097D4AF892,Dickinson,0.565,France,Female,38,5,126.64513,1,1,1,1683.0355,0
346,110E23F58928537C,Whitehead,0.708,France,Female,44,2,161.88781,2,1,0,848.7023,0
347,20C8F652463379CA,Rowley,0.528,France,Male,37,6,103.77245,1,1,0,1971.1199,0
348,CC32078A67B0F064,Bartlett,0.673,Germany,Male,47,1,183.57954,2,0,1,340.4754,0
349,DF385C605F745DF3,Huang,0.743,France,Male,43,5,0,2,0,0,1130.7919,1
350,3B26E206395BD144,Shao,0.662,Spain,Female,35,6,0,2,0,0,24.239,1
351,9249091CD5753D6C,Artemyeva,0.711,Germany,Female,35,2,133.60775,1,1,1,1205.8632,0
352,053C56AA8FEA2DB2,Hsieh,0.794,Germany,Male,57,3,117.05646,1,1,0,933.3693,1
353,E9EA0E2CE7CDDCD3,Lu,0.585,France,Female,35,2,0,2,1,0,986.2104,1
354,1C1CDC9339FCDE69,Power,0.681,France,Male,29,8,0,1,1,0,663.6733,0
355,873C398895B0226B,Robson,0.659,Spain,Female,33,8,115.4096,1,0,1,15.3921,0
356,20859D7B714E240E,Tillman,0.515,France,Male,48,5,129.38794,1,0,1,1479.5591,1
357,F723E936EFB60CA5,Ekechukwu,0.736,Germany,Male,57,9,95.29539,1,1,0,284.3444,1
358,7F0ED08CF47E2454,Chijioke,0.585,France,Female,34,1,0,1,1,1,755.036,0
359,90E60CE48F88E846,Wei,0.617,Germany,Female,51,10,167.27371,1,0,0,934.3975,1
360,7D4623E648D72160,Berry,0.636,France,Male,31,6,0,2,1,1,23.8261,0
361,465242689F9F759F,Hamilton,0.603,France,Female,48,5,0,1,1,0,1004.786,1
362,81C184090F706EBA,Bergamaschi,0.678,France,Female,22,6,118.06493,2,1,1,1954.2401,0
363,FB3BFE0113B4315F,Pokrovsky,0.578,France,Male,38,7,82.25929,1,1,0,89.9697,0
364,7E38BE8271CC61D1,Fowler,0.719,Spain,Male,35,1,100.82994,1,1,1,1650.0897,0
365,92883612CDECD7D4,Nekrasova,0.758,Spain,Male,40,3,0,2,0,0,960.9765,0
366,E4C1A0344DC13DDE,Tsui,0.668,Spain,Female,69,9,0,1,0,1,1344.8307,0
367,26F84D0C6156A387,Peng,0.631,Germany,Male,48,1,106.39648,1,1,1,1506.6142,1
368,417FBB14C29A1A1D,Fang,0.648,Germany,Male,33,5,138.66424,1,1,0,290.7627,0
369,F1C31B9A532B032F,Kao,0.669,France,Female,29,7,146.0114,1,0,0,502.4916,0
370,8A5C5CF88EE681CF,Chukwubuikem,0.703,Spain,Male,39,6,152.6854,1,0,0,1836.5612,0
371,372AE7127DB73785,Esposito,0.735,Spain,Male,50,9,0,1,0,0,1666.7735,1
372,7EB244CDB2F0F298,Onuora,0.85,Germany,Female,40,7,104.4498,1,1,1,7.4788,0
373,CBCD9F3CBDC281CD,Windsor,0.621,Spain,Male,41,5,104.63167,1,1,1,955.5122,0
374,920C2387EB52F1A9,Tao,0.538,Germany,Female,28,6,164.36544,1,0,1,56.9897,0
375,C595D166ED30899C,Hollis,0.679,France,Male,48,8,0,2,1,0,233.4494,0
376,EDC564FC77DAC438,Abdulov,0.562,Germany,Female,31,9,117.153,1,1,1,1086.7501,0
377,8265C6E50F931E15,Lin,0.687,Germany,Female,29,4,78.93915,1,1,0,1221.3456,1
378,3669F79A48AC9637,Chia,0.545,Germany,Female,44,2,127.53644,1,1,0,1083.9863,0
379,0F1B12EAF94FBAD1,Hunt,0.768,Germany,Female,43,2,129.26405,2,0,0,191.5014,0
380,7E2CA75D9DD72930,Robson,0.814,Germany,Male,44,8,95.48882,2,0,0,1070.1359,0
381,0D6DC90AFE21147D,Kao,0.759,Spain,Female,74,6,128.91784,1,1,1,482.4464,0
382,32948FAE12449DDE,Coles,0.669,France,Male,50,4,149.71361,3,1,1,1248.7242,1
383,97F5EDA3281C4E96,Bold,0.465,France,Male,41,9,117.22115,1,1,0,1682.8095,0
384,B76F693F64726455,Crist,0.649,France,Female,36,8,0,2,0,1,1091.7989,0
385,B7D37351E07E3F31,Tuan,0.754,France,Female,35,4,0,2,1,0,448.3071,0
386,E0F8EC8832ADAFAF,Goloubev,0.526,France,Female,36,0,0,2,1,0,977.6763,0
387,313552BA88C5CF29,Onyekaozulu,0.592,Germany,Male,36,2,104.70265,2,1,0,1079.4872,0
388,67787B0D502B52DD,Brodney,0.7,Germany,Female,30,4,116.37748,1,1,1,1344.1731,0
389,FC08BF61EC68EE4A,O'Donnell,0.525,Germany,Male,33,4,131.02376,2,0,0,550.7293,0
390,7CBA40E8320DE2BA,Kazantsev,0.802,Spain,Male,38,7,0,2,0,1,577.6465,0
391,D3A69E76FBE9666C,Reeves,0.59,Spain,Female,23,7,0,2,1,0,1967.899,0
392,9984D4C22B12A2FA,Chu,0.729,Germany,Female,39,1,131.51326,1,1,1,1937.15,0
393,8565643340512610,Ko,0.686,France,Male,60,9,0,3,1,1,752.4621,1
394,90216E6B7AB1258D,Carr,0.65,Spain,Male,25,7,160.59906,2,1,1,283.9152,0
395,EC13B27AA230ADAC,Brigstocke,0.604,France,Male,30,5,0,2,1,0,757.8655,0
396,EDF8DB14AC7D9766,West,0.55,Germany,Female,45,8,111.25759,1,0,0,976.2342,1
397,C888939DDFE03FB8,Marshall,0.726,Spain,Female,56,2,105.47374,1,1,1,460.447,0
398,120DB48BE95568A7,Bailey,0.698,France,Male,29,5,95.16755,1,1,1,1527.2323,0
399,870A451C9DDFB8F6,Read,0.678,France,Female,26,1,0,2,1,0,454.4368,0
400,E65306485670A755,Fan,0.422,Spain,Female,54,4,0,2,1,1,71.6671,0
401,62CA54FDB6E6375B,Gallop,0.71,Germany,Male,45,9,108.23137,1,1,1,1885.7408,0
402,AFA94197E90CD357,Bartlett,0.58,Spain,Male,32,9,142.1882,2,0,1,1280.286,0
403,5162E015809650C3,Bowen,0.733,Spain,Male,35,8,102.91838,1,1,1,459.5986,0
404,9F89B5F7FEC6BCD6,Doherty,0.724,France,Male,30,10,0,2,1,1,542.6555,0
405,B8B73F7896690094,Morris,0.531,Spain,Female,45,1,126.49557,2,1,1,1647.415,0
406,8115FC596C042FA9,Sharpe,0.646,France,Female,46,4,0,3,1,0,932.5142,1
407,637DC96A2ECFD417,Muir,0.828,France,Male,31,9,0,1,0,1,1642.5737,0
408,4040CE7AAED732CB,Kung,0.628,Germany,Male,50,4,122.22771,1,0,1,142.1777,1
409,A73217A698D610FC,Ikenna,0.657,France,Female,37,6,95.8456,1,1,0,1222.1823,0
410,E189D8CBCDD7810C,Chiawuotu,0.609,Spain,Male,61,1,0,1,1,0,224.4785,1
411,BA59ED1F8E01E0DC,Horrocks,0.675,France,Female,49,0,0,1,1,1,804.9671,1
412,F2301A0B255CDF84,Tuan,0.425,Spain,Female,22,7,169.64973,2,0,1,1363.65,1
413,0F0693DFD9ACC2BC,Napolitani,0.632,Germany,Female,41,3,81.87738,1,1,1,336.4221,0
414,EF402C3184B518A7,Chukwuebuka,0.6,Spain,Female,50,6,94.68427,1,1,1,504.8891,0
415,CD9909825E6DA9AB,Lu,0.649,France,Female,52,8,49.11375,1,1,0,418.5843,0
416,6E24D739DA342587,Schnaars,0.43,France,Female,60,7,73.93702,1,1,0,1619.3762,1
417,F1882689C23066BB,Bergamaschi,0.504,France,Female,73,8,0,1,1,1,345.9558,0
418,42C6353A25D3B349,Hawes,0.788,Germany,Female,49,4,137.45599,1,1,0,1841.7829,1
419,24844AD83D4B768F,Kovalev,0.691,France,Female,33,1,128.30683,1,1,1,1135.8079,0
420,8C7A226CA316A6AD,Manna,0.687,Spain,Female,21,8,0,2,1,1,1547.6734,0
421,72D33DF5A7C3E1AC,Artyomova,0.529,Spain,Male,34,9,0,1,1,1,932.0822,0
422,5C82F4A6DA5E6978,Akhtar,0.481,France,Male,37,8,152.30366,2,1,1,1750.822,0
423,460037635E9C0342,Oluchukwu,0.719,France,Male,36,3,155.42317,1,1,1,1998.4132,0
424,00A4BABB43F4094F,Noble,0.437,Germany,Male,35,6,126.80334,2,1,1,1611.334,0
425,59CB242BE677B163,Owens,0.685,France,Female,40,7,0,1,1,0,728.5274,1
426,7AC86B3CAB49538A,Fang,0.487,France,Male,45,2,0,2,1,0,774.7573,0
427,4054DDDF1A07620E,Fennell,0.443,Spain,Male,36,6,70.43801,2,0,1,569.3743,0
428,4332AB990E7F4244,Tang,0.639,France,Female,60,5,162.03978,1,1,1,843.6172,1
429,55A10ACCC204E00A,Su,0.508,Germany,Female,41,5,82.1617,2,1,0,1877.7649,0
430,1FACC1DB467E9687,Giordano,0.592,France,Female,37,7,0,2,1,1,1267.2633,0
431,D0FCACF53168645B,Yobachukwu,0.623,France,Female,24,7,148.16783,2,1,1,1094.7034,0
432,F604858CC8A78853,Mishina,0.671,France,Female,34,5,164.75756,1,1,0,1107.4888,0
433,D15C6CB5D22AFFB5,Ku,0.699,France,Female,32,4,110.55946,1,1,1,1274.2956,0
434,7D08A8ED8218DB52,Thorpe,0.695,Germany,Male,40,7,139.02224,1,0,1,1933.8313,0
435,0C14B5EC61392074,Ferguson,0.58,France,Female,56,1,131.3683,1,1,0,1069.1867,1
436,3174C6EDBAF9FFBD,Kolesnikov,0.697,France,Female,34,2,126.55892,1,1,0,733.3443,0
437,E39A2528F316D3F9,Okwudiliolisa,0.679,France,Female,33,1,0,2,0,0,696.0848,0
438,9892E502305356B6,Buccho,0.625,Germany,Male,31,4,77.74301,2,1,0,753.3568,0
439,8D30D5F7C00D44C3,Zubarev,0.57,France,Female,43,9,0,2,0,1,114.1726,0
440,8AF629BC124787B9,Yobanna,0.597,France,Female,29,5,0,2,1,1,1748.2557,0
441,190F0F07511F58CB,Stephenson,0.594,France,Female,31,0,79.34095,1,1,0,782.5586,0
442,4BD621763702696E,Nwebube,0.773,France,Female,40,10,0,2,0,1,693.0315,0
443,675845175731D72D,Bergamaschi,0.631,France,Male,32,10,0,2,0,1,1963.4266,0
444,F7712337D713FFD9,King,0.599,Spain,Female,37,2,0,2,1,1,1437.3929,0
445,29620782011CED8F,Moss,0.689,France,Male,40,8,160.27227,1,1,0,496.5624,0
446,128B0B7E5922687D,Morrison,0.712,Germany,Female,29,7,147.19907,1,1,1,849.324,0
447,C5D0C633E70B65B7,Lettiere,0.625,Spain,Male,52,8,121.16157,1,1,0,489.8828,0
448,171A3BDC12A847AB,Ross,0.706,France,Male,30,3,98.41537,1,1,1,1105.2048,0
449,E8F381DFA25D4B43,Jamieson,0.528,Spain,Male,43,7,97.47387,2,1,1,1598.2316,0
450,B0F5160039DFD80A,Chin,0.469,France,Male,33,1,127.81852,1,1,0,1634.7722,0
451,22B11289D77C8F6C,Wood,0.753,France,Male,35,4,0,2,1,1,1063.034,0
452,19B962FF8D9BA67B,Azubuike,0.6,France,Male,49,7,90.2189,1,1,0,913.4776,0
453,082AFC07B2DA6C3B,Hill,0.657,Germany,Male,25,2,171.77055,1,1,0,227.455,0
454,1EDDD7F614C789B7,Mach,0.492,Germany,Male,45,9,170.29504,2,0,0,1647.4181,0
455,B918B9D05E4FB179,Roberts,0.635,France,Male,33,1,0,3,0,0,1780.6733,1
456,E7A7076410984383,Rose,0.583,France,Male,40,9,112.70104,1,0,0,292.1363,0
457,6F07C5D623DB3D98,Page,0.644,Spain,Male,18,8,0,2,1,0,591.7242,0
458,21F9E8A889E92F55,Chamberlin,0.658,France,Female,29,8,0,2,0,1,1304.6109,0
459,66B435F0B491621B,Mosley,0.627,Germany,Female,39,5,124.58693,1,1,0,931.3261,1
460,43C85EF37B6BF448,Mackay,0.776,Germany,Female,37,1,93.12404,2,1,1,1960.7932,0
461,867C291E2D618CB2,Ramos,0.696,France,Male,22,9,149.777,1,1,1,1980.3293,0
462,8471F47C3335E138,Chin,0.56,Spain,Female,28,1,0,2,1,1,1208.8072,0
463,AF5700BCA2A42FBE,Brooks,0.619,France,Male,39,5,0,2,1,1,1584.4461,0
464,1ACD5C50DC9A0C6F,Teng,0.673,France,Female,44,8,133.44497,1,0,1,57.0819,0
465,BB268C10E19BE321,Wright,0.632,France,Male,50,2,0,2,0,0,579.4288,0
466,3C6DCB81F644244C,Williams,0.549,France,Male,50,9,94.74876,2,0,1,136.0818,0
467,AC69014A1AD8F5B6,Hughes,0.771,Germany,Female,36,5,77.8469,1,0,0,998.0599,0
468,0BC3FB0AD6EAF5A1,Oluchi,0.698,Spain,Female,63,5,0,1,1,1,1735.7671,0
469,C219DE8BDFDBD550,Sun,0.646,Spain,Female,50,5,142.64464,2,1,1,1422.085,1
470,386FAE10A8CB4ED5,Hsiao,0.472,Spain,Male,40,4,0,1,1,0,701.5422,0
471,DA83FA1C7013C86C,Ku,0.64,France,Female,33,1,167.29842,1,0,1,1453.8165,0
472,BEBC3D519DC56C48,Macnamara,0.74,Germany,Female,57,3,113.38636,2,1,1,651.2163,1
473,8B13CD9155FA3452,Kerr,0.726,France,Male,29,7,0,2,1,1,918.4414,1
474,EAE74118C00BD21F,Rose,0.671,Germany,Female,34,6,37.26667,2,0,0,1569.1712,0
475,BD46553A9BFC35A2,Tsui,0.85,Germany,Female,38,2,102.74115,2,0,1,239.7485,0
476,4E173C8031A9F59C,McNeil,0.756,France,Female,26,5,101.64114,2,0,1,1544.6068,0
477,FB8E66FA25968E42,Shih,0.667,Germany,Female,27,3,106.1165,2,1,0,36.7471,0
478,A4026B8253E4F488,Moore,0.539,Germany,Male,42,1,177.72855,1,1,0,1050.1363,0
479,B725414CC16E5744,Allen,0.612,France,Female,38,1,0,2,1,1,92.0921,0
480,F28C9A272A14B7CE,Miah,0.582,France,Male,50,2,148.942,1,1,1,1169.443,0
481,6AE339A347038F29,Saunders,0.506,Spain,Male,50,3,0,2,1,0,120.1679,0
482,5CF85C008BA0B754,Duncan,0.71,Spain,Female,36,8,0,2,0,0,832.0619,0
483,D1E7D9DCDD9E5CAB,Archambault,0.712,France,Female,31,7,0,2,1,0,1703.3338,0
484,901FAD11F713B858,Quinn,0.528,Germany,Female,62,7,133.20117,1,0,0,1685.0768,1
485,CF9B25BF324C995E,Willis,0.489,France,Female,47,8,103.89438,2,1,1,1076.2546,0
486,84D2BCC5694147D9,Yen,0.558,France,Male,40,6,0,2,1,0,1738.4489,0
487,4BF6D09913374015,Chiemenam,0.455,France,Male,40,1,0,3,0,1,1299.7534,0
488,36EDFE213E14FB82,Wallace,0.493,France,Female,36,2,0,2,0,1,997.703,0
489,0749D16245B2E86F,Ikechukwu,0.586,Germany,Female,36,5,103.70069,1,1,0,1940.7256,1
490,70475924AEEA0D3B,Udinese,0.721,Spain,Male,33,5,0,2,0,1,1176.269,0
491,0AF2918BDD1E100E,Ts'ui,0.663,France,Male,45,5,83.19512,1,1,1,486.821,0
492,C958D3A6758A1418,Bergamaschi,0.531,Germany,Female,42,6,88.32431,2,1,0,752.4875,0
493,058203B986C0FF6E,Champion,0.68,France,Male,44,7,108.72498,1,0,1,723.3046,0
494,CBF37EFA977636AD,Clarke,0.465,France,Female,51,8,122.52232,1,0,0,1812.9765,1
495,34E2C28B944E3258,Kovalev,0.683,Spain,Female,36,7,0,2,1,0,1047.8659,0
496,40A5CA083B183141,Nwachukwu,0.52,Spain,Male,43,7,0,2,1,1,362.0274,0
497,43009C02369868C7,Cattaneo,0.615,Germany,Female,44,9,126.10498,2,0,1,1107.1802,0
498,6842B9FA2B8CCE16,Louis,0.648,France,Male,32,0,0,1,0,1,1173.2331,0
499,58C639172C4BB57A,Ogbonnaya,0.818,Spain,Male,26,4,0,2,1,1,1670.3694,0
500,90878D6BB49D8ECF,Ward,0.626,Spain,Female,48,2,0,2,1,1,957.9498,0
501,3FBD8747BAE7C3AB,Shih,0.696,Germany,Male,43,4,114.09138,1,0,1,1598.881,0
502,B607432829D07767,Clements,0.596,Germany,Male,47,5,140.1871,2,1,1,1743.113,0
503,489DCA0B0E4B1436,Gordon,0.646,Germany,Female,35,1,121.95275,2,1,1,1428.3982,0
504,2198A326C6219EEC,Folliero,0.604,Spain,Male,43,2,145.08172,1,1,1,238.8162,0
505,603A16F0EB6A883F,Miah,0.697,France,Female,25,4,165.68611,2,1,0,154.6798,0
506,3F04B949B25F84F3,Pauley,0.656,France,Male,38,10,0,1,1,1,1365.2182,0
507,89A6A2A85AEBD93E,Rivers,0.652,Germany,Male,35,7,104.01554,2,1,1,552.0788,0
508,596E3113DDA7EA87,Cole,0.64,Germany,Female,75,1,106.30791,2,0,1,1134.2877,0
509,5BDBA55C09BB91A6,Davidson,0.692,Spain,Female,49,9,0,2,1,0,1783.4263,0
510,730371BB5178A750,Wan,0.85,France,Female,47,9,137.30187,1,1,0,443.5177,0
511,E2D5CC3E3989D827,Hudson,0.601,France,Female,43,8,0,3,0,1,1109.1615,1
512,8A9111BD569C0C79,Johnstone,0.55,France,Male,44,9,0,2,1,0,262.5701,0
513,53540F8F83B11039,Boyle,0.774,Germany,Male,34,4,120.87523,2,0,1,1134.0726,0
514,F80465B0A5791133,Lei,0.85,Germany,Female,36,3,169.02583,1,1,0,1742.3506,0
515,74D7F13A9460742C,Wilson,0.53,Spain,Female,36,7,0,2,1,0,806.1909,0
516,F6EFF628C808219B,Iroawuchi,0.787,Spain,Male,39,10,108.93539,1,1,1,1011.683,0
517,CEA7CE1ED18A7CB0,Zuyev,0.621,Spain,Male,53,9,170.49184,1,1,0,355.8807,1
518,18EB744826858374,Clayton,0.602,France,Male,35,8,0,1,1,1,224.9929,0
519,E79CF03DBF3B6224,Burgess,0.702,Spain,Male,39,8,0,2,1,0,996.5413,0
520,A6FF793DD7FE6AEF,Ugochukwutubelum,0.59,France,Male,40,8,0,2,1,0,629.3303,0
521,CA867BAC3FE95B3C,Ifesinachi,0.635,France,Female,40,10,123.49758,1,1,0,1319.5323,1
522,F81667F8ED4CB058,Hayward,0.695,France,Male,43,1,100.4211,1,1,1,1011.4128,0
523,3770E934C0A6F87E,Wickham,0.684,France,Female,48,3,73.30938,1,0,0,212.2834,1
524,B095059441711CC3,Power,0.701,France,Male,37,8,130.0915,1,1,1,1200.3129,0
525,B0C83AC214214B37,Izmailova,0.502,France,Male,33,8,0,2,1,1,1235.0901,0
526,6B7A7B7B0CBB2563,Tao,0.601,Germany,Female,42,9,133.63616,1,0,1,1033.1574,0
527,1C7415E03B2FC264,Walker,0.669,Germany,Male,47,0,63.72378,2,1,1,1819.2825,0
528,666A22BA50EC64E3,Sinclair,0.66,France,Male,41,3,0,2,1,1,1086.6589,0
529,410C883A2543AA86,Allsop,0.559,France,Female,42,7,0,2,1,1,1900.4029,0
530,20E5713F70E9DE52,Kuo,0.609,Germany,Male,38,6,140.75206,2,0,1,1714.3016,0
531,EE0FFE2F8A8F6B09,Gorbunova,0.489,France,Male,38,8,0,2,0,1,1969.9079,0
532,9D4EFDBAFA78376D,Lu,0.59,Spain,Female,51,3,154.96299,3,0,1,1919.3227,1
533,10357D396F882D62,Davies,0.701,Germany,Male,41,9,164.0461,1,1,0,494.0593,0
534,B4A0B1432F2F4F05,Christopher,0.697,France,Female,49,7,195.23829,4,0,1,1310.8356,1
535,B63BADCD40D8B4B3,Lo Duca,0.579,France,Male,28,4,0,2,1,1,1769.2569,0
536,4CA632DE5E940141,Kazakova,0.687,France,Female,34,9,125.47444,1,1,0,1989.2984,0
537,BAEC62D6D263F502,Vinogradov,0.725,France,Male,39,4,160.65245,2,1,0,576.4355,0
538,4AC94C7A50C93BF5,Ford,0.525,Spain,Female,37,0,0,1,0,1,1315.2172,0
539,A953CA58023C8465,Chang,0.795,Spain,Female,56,5,0,1,1,0,354.1869,1
540,A4335527DE6CF1E2,Solomon,0.778,Germany,Female,29,7,123.22946,1,1,0,1812.2109,0
541,FEACA8BC6AC074D2,Ricci,0.581,Germany,Male,39,1,121.52351,1,0,0,1616.5555,1
542,EE50C3FAEFD8EB34,Colombo,0.502,Germany,Female,57,3,101.46531,1,1,0,435.6831,1
543,417EB0C6028E9934,Genovesi,0.715,France,Female,33,3,85.22784,1,1,1,680.8715,0
544,090ED60515BAB918,Edith,0.7,France,Female,42,8,0,2,1,1,1053.0572,0
545,EEA84E07BB6676DC,Kazakova,0.683,France,Male,39,4,0,2,1,0,1717.1681,0
546,8872E591888B0D84,Jibunoh,0.719,France,Female,42,4,0,1,1,0,284.6586,1
547,CC4129D7250C9BDA,Sergeyev,0.512,France,Female,37,1,0,2,0,1,1561.0503,0
548,885C1426B49A7EE0,Eluemuno,0.702,Germany,Female,60,5,138.59754,2,1,1,415.3659,1
549,05D97177007811F7,Terry,0.621,Germany,Female,34,2,91.25852,2,1,0,448.574,0
